resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
20025,833,642,51,2,1,1,1,1,9.0,70,2:13:23.6,8003600,\N,\N,\N,\N,1
20046,834,579,51,34,1,1,1,1,9.0,100,3:13:18.7,11598700,\N,\N,\N,\N,1
20067,835,593,113,1,5,1,1,1,9.0,138,2:46:55.97,10015970,\N,\N,\N,\N,1
20100,836,642,51,16,2,1,1,1,9.0,42,2:02:53.7,7373700,\N,\N,\N,\N,1
20118,837,579,51,10,2,1,1,1,8.0,35,2:47:26.0,10046000,\N,\N,\N,\N,1
20132,838,579,51,6,1,1,1,1,9.0,64,2:57:52.8,10672800,\N,\N,\N,\N,1
20150,839,642,51,10,3,1,1,1,8.0,80,2:51:17.4,10277400,\N,\N,\N,\N,1
20186,828,579,51,8,7,1,1,1,5.0,77,3:22:11.0,12131000,\N,\N,\N,\N,1
20267,784,579,6,34,3,1,1,1,5.0,98,3:00:03.7,10803700,\N,\N,\N,\N,1
20291,780,475,118,20,3,1,1,1,5.0,90,3:06:37.8,11197800,\N,\N,\N,\N,1
20300,728,373,172,1,1,1,1,1,9.0,85,2:10:36.9,7836900,\N,\N,\N,\N,1
20323,337,4,6,8,3,1,1,1,25.0,49,1:39:20.396,5960396,45,1,1:58.287,191.706,1
20347,338,18,1,1,4,1,1,1,25.0,58,1:33:36.531,5616531,52,6,1:29.291,213.804,1
20371,339,20,9,5,3,1,1,1,25.0,56,1:33:48.412,5628412,53,6,1:37.813,204.009,1
20395,340,18,1,1,5,1,1,1,25.0,56,1:46:42.163,6402163,14,4,1:42.886,190.731,1
20419,341,17,9,6,1,1,1,1,25.0,66,1:35:44.101,5744101,62,2,1:24.828,197.552,1
20443,342,17,9,6,1,1,1,1,25.0,78,1:50:13.355,6613355,63,2,1:15.318,159.643,1
20467,343,1,1,2,2,1,1,1,25.0,58,1:28:47.620,5327620,54,12,1:30.075,213.342,1
20491,344,1,1,2,1,1,1,1,25.0,70,1:33:53.456,5633456,62,2,1:17.806,201.778,1
20515,345,20,9,5,1,1,1,1,25.0,57,1:40:29.571,6029571,52,3,1:39.141,196.774,1
20539,346,17,9,6,2,1,1,1,25.0,52,1:24:38.200,5078200,45,4,1:32.364,229.608,1
20563,347,4,6,8,2,1,1,1,25.0,67,1:27:38.864,5258864,66,2,1:15.880,217.005,1
20587,348,17,9,6,2,1,1,1,25.0,70,1:41:05.571,6065571,46,2,1:22.651,190.821,1
20611,349,1,1,2,2,1,1,1,25.0,44,1:29:04.268,5344268,32,1,1:49.069,231.178,1
20635,350,4,6,8,1,1,1,1,25.0,53,1:16:24.572,4584572,52,1,1:24.139,247.861,1
20659,351,4,6,8,1,1,1,1,25.0,61,1:57:53.579,7073579,58,1,1:47.976,169.137,1
20683,352,20,9,5,1,1,1,1,25.0,53,1:30:27.323,5427323,51,3,1:33.653,223.219,1
20707,353,4,6,8,3,1,1,1,25.0,55,2:48:20.810,10100810,42,1,1:50.257,183.335,1
20731,354,20,9,5,2,1,1,1,25.0,71,1:33:11.803,5591803,70,6,1:14.283,208.828,1
20755,355,20,9,5,1,1,1,1,25.0,55,1:39:36.837,5976837,50,4,1:41.739,196.526,1
20779,841,20,9,1,1,1,1,1,25.0,58,1:29:30.259,5370259,44,4,1:29.844,212.488,1
20801,842,20,9,1,1,1,1,1,25.0,56,1:37:39.832,5859832,33,6,1:41.539,196.523,1
20825,843,1,1,3,3,1,1,1,25.0,56,1:36:58.226,5818226,48,2,1:40.415,195.424,1
20849,844,20,9,1,1,1,1,1,25.0,58,1:30:17.558,5417558,50,3,1:29.937,213.669,1
20873,845,20,9,1,2,1,1,1,25.0,66,1:39:03.301,5943301,60,4,1:27.162,192.262,1
20897,846,20,9,1,1,1,1,1,25.0,78,2:09:38.373,7778373,78,2,1:16.267,157.656,1
20920,847,18,1,4,7,1,1,1,25.0,70,4:04:39.537,14679537,69,1,1:16.956,204.007,1
20944,848,20,9,1,1,1,1,1,25.0,57,1:39:36.169,5976169,53,1,1:41.852,191.536,1
20968,849,4,6,5,3,1,1,1,25.0,52,1:28:41.196,5321196,41,1,1:34.908,223.454,1
20992,850,1,1,3,2,1,1,1,25.0,60,1:37:30.334,5850334,59,1,1:34.302,196.526,1
21016,851,18,1,4,3,1,1,1,25.0,70,1:46:42.337,6402337,58,6,1:23.937,187.898,1
21040,852,20,9,1,1,1,1,1,25.0,44,1:26:44.893,5204893,36,4,1:50.451,228.285,1
21064,853,20,9,1,1,1,1,1,25.0,53,1:20:46.172,4846172,49,3,1:26.557,240.937,1
21088,854,20,9,1,1,1,1,1,25.0,61,1:59:06.757,7146757,51,2,1:48.688,168.029,1
21112,855,18,1,4,2,1,1,1,25.0,53,1:30:53.427,5453427,52,1,1:36.568,216.481,1
21136,856,20,9,1,2,1,1,1,25.0,55,1:38:01.994,5881994,55,1,1:39.605,202.941,1
21160,857,20,9,1,1,1,1,1,25.0,60,1:30:35.002,5435002,60,1,1:27.249,211.463,1
21184,858,1,1,3,2,1,1,1,25.0,55,1:37:11.886,5831886,51,3,1:43.461,193.255,1
21208,859,17,9,2,2,1,1,1,25.0,71,1:32:17.464,5537464,71,1,1:15.324,205.942,1
21232,860,18,1,3,2,1,1,1,25.0,58,1:34:09.565,5649565,56,1,1:29.187,214.053,1
21256,861,4,6,5,8,1,1,1,25.0,56,2:44:51.812,9891812,53,7,1:41.680,196.250,1
21280,862,3,131,8,1,1,1,1,25.0,56,1:36:26.929,5786929,40,8,1:40.967,194.356,1
21304,863,20,9,1,1,1,1,1,25.0,57,1:35:10.990,5710990,41,1,1:36.379,202.151,1
21328,864,813,3,18,1,1,1,1,25.0,66,1:39:09.145,5949145,26,6,1:27.906,190.635,1
21352,865,17,9,2,1,1,1,1,25.0,78,1:46:06.557,6366557,45,3,1:18.805,152.579,1
21376,866,1,1,4,2,1,1,1,25.0,70,1:32:29.586,5549586,59,6,1:17.020,203.837,1
21400,867,4,6,5,11,1,1,1,25.0,57,1:44:16.649,6256649,40,5,1:43.666,188.185,1
21424,868,17,9,2,2,1,1,1,25.0,52,1:25:11.288,5111288,49,4,1:34.934,223.393,1
21448,869,4,6,5,1,1,1,1,25.0,67,1:31:05.862,5465862,66,2,1:19.044,208.319,1
21472,870,1,1,4,1,1,1,1,25.0,69,1:41:05.503,6065503,65,4,1:25.677,184.082,1
21496,871,18,1,3,1,1,1,1,25.0,44,1:29:08.530,5348530,40,10,1:54.293,220.611,1
21520,872,1,1,4,1,1,1,1,25.0,53,1:19:41.221,4781221,52,5,1:28.427,235.841,1
21544,873,20,9,1,3,1,1,1,25.0,59,2:00:26.144,7226144,50,3,1:52.134,162.865,1
21568,874,20,9,1,1,1,1,1,25.0,53,1:28:56.242,5336242,52,1,1:35.774,218.276,1
21592,875,20,9,1,2,1,1,1,25.0,55,1:36:28.651,5788651,55,5,1:42.499,197.211,1
21616,876,20,9,1,1,1,1,1,25.0,60,1:31:10.744,5470744,60,4,1:28.723,207.950,1
21640,877,8,208,9,4,1,1,1,25.0,55,1:45:58.667,6358667,50,3,1:44.458,191.410,1
21664,878,1,1,4,2,1,1,1,25.0,56,1:35:55.269,5755269,55,5,1:39.709,199.047,1
21688,879,18,1,3,2,1,1,1,25.0,71,1:45:22.656,6322656,37,2,1:18.108,198.601,1
21712,880,8,208,7,7,1,1,1,25.0,58,1:30:03.225,5403225,56,1,1:29.274,213.845,1
21734,881,20,9,1,1,1,1,1,25.0,56,1:38:56.681,5936681,45,3,1:40.446,198.661,1
21756,882,4,6,3,3,1,1,1,25.0,56,1:36:26.945,5786945,46,4,1:39.506,197.210,1
21778,883,20,9,1,2,1,1,1,25.0,57,1:36:00.498,5760498,55,1,1:36.961,200.938,1
21800,884,4,6,3,5,1,1,1,25.0,66,1:39:16.596,5956596,53,5,1:26.681,193.329,1
21822,885,3,131,9,1,1,1,1,25.0,78,2:17:52.056,8272056,74,6,1:18.327,153.510,1
21844,886,20,9,1,1,1,1,1,25.0,70,1:32:09.143,5529143,55,5,1:16.561,205.060,1
21866,887,3,131,9,2,1,1,1,25.0,52,1:32:59.456,5579456,50,2,1:33.531,226.744,1
21888,888,20,9,1,2,1,1,1,25.0,60,1:41:14.711,6074711,59,5,1:34.164,196.814,1
21910,890,1,131,10,1,1,1,1,25.0,70,1:42:29.445,6149445,69,3,1:24.647,186.322,1
21932,891,20,9,1,2,1,1,1,25.0,44,1:23:42.196,5022196,40,1,1:50.756,227.657,1
21954,892,20,9,1,1,1,1,1,25.0,53,1:18:33.352,4713352,52,12,1:27.190,239.187,1
21976,893,20,9,1,1,1,1,1,25.0,61,1:59:13.132,7153132,46,1,1:48.574,167.940,1
21998,894,20,9,1,1,1,1,1,25.0,55,1:43:13.701,6193701,53,1,1:41.380,199.388,1
22020,895,20,9,1,2,1,1,1,25.0,53,1:26:49.301,5209301,39,4,1:35.317,219.322,1
22042,896,20,9,1,1,1,1,1,25.0,60,1:31:12.187,5472187,54,2,1:28.116,209.383,1
22064,897,20,9,1,2,1,1,1,25.0,55,1:38:06.106,5886106,51,2,1:43.893,192.451,1
22086,898,20,9,1,1,1,1,1,25.0,56,1:39:17.148,5957148,54,1,1:39.856,198.754,1
22108,899,20,9,1,1,1,1,1,25.0,71,1:32:36.300,5556300,51,3,1:15.624,205.125,1
22130,900,3,131,6,3,1,1,1,25.0,57,1:32:58.710,5578710,19,1,1:32.478,206.436,1
22152,901,1,131,44,1,1,1,1,25.0,56,1:40:25.974,6025974,53,1,1:43.066,193.611,1
22174,902,1,131,44,2,1,1,1,25.0,57,1:39:42.743,5982743,49,2,1:37.108,200.634,1
22196,903,1,131,44,1,1,1,1,25.0,54,1:33:28.338,5608338,42,2,1:41.196,193.916,1
22218,904,1,131,44,1,1,1,1,25.0,66,1:41:05.155,6065155,54,3,1:29.483,187.275,1
22240,905,3,131,6,1,1,1,1,25.0,78,1:49:27.661,6567661,33,4,1:19.425,151.388,1
22262,906,817,9,3,6,1,1,1,25.0,70,1:39:12.830,5952830,68,4,1:18.640,199.638,1
22284,907,3,131,6,3,1,1,1,25.0,71,1:27:54.976,5274976,50,6,1:12.598,214.518,1
22306,908,1,131,44,6,1,1,1,25.0,52,2:26:52.094,8812094,26,1,1:37.176,218.239,1
22328,909,3,131,6,1,1,1,1,25.0,67,1:33:42.914,5622914,67,6,1:21.298,202.543,1
22350,910,817,9,3,4,1,1,1,25.0,70,1:53:05.058,6785058,58,2,1:26.608,182.103,1
22373,911,817,9,3,5,1,1,1,25.0,44,1:24:36.556,5076556,44,6,1:52.974,223.187,1
22395,912,1,131,44,1,1,1,1,25.0,53,1:19:10.236,4750236,29,1,1:28.004,236.975,1
22417,913,1,131,44,1,1,1,1,25.0,60,2:00:04.795,7204795,39,1,1:50.417,165.137,1
22439,914,1,131,44,2,1,1,1,25.0,44,1:51:43.021,6703021,39,1,1:51.600,187.322,1
22461,915,1,131,44,1,1,1,1,25.0,53,1:31:50.744,5510744,48,3,1:41.606,207.200,1
22482,916,1,131,44,2,1,1,1,25.0,56,1:40:04.785,6004785,49,4,1:41.929,194.712,1
22500,917,3,131,6,1,1,1,1,25.0,71,1:30:02.555,5402555,62,2,1:13.619,210.711,1
22518,918,1,131,44,2,1,1,1,50.0,55,1:39:02.619,5942619,49,4,1:45.599,189.342,1
22538,926,1,131,44,1,1,1,1,25.0,58,1:31:54.067,5514067,50,1,1:30.945,209.915,1
22556,927,20,6,5,2,1,1,1,25.0,56,1:41:05.793,6065793,46,3,1:43.648,193.501,1
22576,928,1,131,44,1,1,1,1,25.0,56,1:39:42.008,5982008,31,1,1:42.208,191.996,1
22596,929,1,131,44,1,1,1,1,25.0,57,1:35:05.809,5705809,38,5,1:37.857,199.098,1
22616,930,3,131,6,1,1,1,1,25.0,66,1:41:12.555,6072555,53,2,1:29.109,188.061,1
22636,931,3,131,6,2,1,1,1,25.0,78,1:49:18.420,6558420,76,2,1:18.599,152.841,1
22656,932,1,131,44,1,1,1,1,25.0,70,1:31:53.145,5513145,64,3,1:17.472,202.648,1
22676,933,3,131,6,2,1,1,1,25.0,71,1:30:16.930,5416930,35,1,1:11.235,218.622,1
22696,934,1,131,44,1,1,1,1,25.0,52,1:31:27.729,5487729,29,1,1:37.093,218.425,1
22716,936,20,6,5,3,1,1,1,25.0,69,1:46:09.985,6369985,63,5,1:26.772,181.759,1
22736,937,1,131,44,1,1,1,1,25.0,43,1:23:40.387,5020387,34,2,1:52.504,224.120,1
22756,938,1,131,44,1,1,1,1,25.0,53,1:18:00.688,4680688,48,1,1:26.672,240.617,1
22776,939,20,6,5,1,1,1,1,25.0,61,2:01:22.118,7282118,53,2,1:50.069,165.659,1
22796,940,1,131,44,2,1,1,1,25.0,53,1:28:06.508,5286508,33,1,1:36.145,217.434,1
22816,941,1,131,44,2,1,1,1,25.0,53,1:37:11.024,5831024,44,3,1:40.573,209.328,1
22837,942,1,131,44,2,1,1,1,25.0,56,1:50:52.703,6652703,48,2,1:40.738,197.014,1
22857,943,3,131,6,1,1,1,1,25.0,71,1:42:35.038,6155038,67,1,1:20.521,192.426,1
22877,944,3,131,6,1,1,1,1,25.0,71,1:31:09.090,5469090,57,2,1:14.957,206.950,1
22897,945,3,131,6,1,1,1,1,25.0,55,1:38:30.175,5910175,37,5,1:45.356,189.779,1
22917,948,3,131,6,2,1,1,1,25.0,57,1:48:15.565,6495565,21,3,1:30.557,210.815,1
22939,949,3,131,6,2,1,1,1,25.0,57,1:33:34.696,5614696,41,1,1:34.482,206.210,1
22961,950,3,131,6,1,1,1,1,25.0,56,1:38:53.891,5933891,38,6,1:40.418,195.419,1
22983,951,3,131,6,1,1,1,1,25.0,53,1:32:41.997,5561997,52,1,1:39.094,212.452,1
23005,952,830,9,33,4,1,1,1,25.0,66,1:41:40.017,6100017,36,6,1:28.816,188.682,1
23027,953,1,131,44,3,1,1,1,25.0,78,1:59:29.133,7169133,71,1,1:17.939,154.135,1
23049,954,1,131,44,1,1,1,1,25.0,70,1:31:05.296,5465296,68,2,1:15.981,206.625,1
23071,955,3,131,6,1,1,1,1,25.0,51,1:32:52.366,5572366,48,1,1:46.485,202.946,1
23093,956,1,131,44,1,1,1,1,25.0,71,1:27:38.107,5258107,67,1,1:08.411,227.647,1
23115,957,1,131,44,1,1,1,1,25.0,52,1:34:55.831,5695831,45,3,1:35.771,221.440,1
23137,958,1,131,44,2,1,1,1,25.0,70,1:40:30.115,6030115,69,3,1:23.849,188.095,1
23159,959,1,131,44,2,1,1,1,25.0,67,1:30:44.200,5444200,52,3,1:18.746,209.107,1
23181,960,3,131,6,1,1,1,1,25.0,44,1:44:51.058,6291058,11,2,1:51.746,225.640,1
23203,961,3,131,6,2,1,1,1,25.0,53,1:17:28.089,4648089,26,9,1:26.599,240.820,1
23225,962,3,131,6,1,1,1,1,25.0,61,1:55:48.950,6948950,38,6,1:50.296,165.318,1
23247,963,817,9,3,4,1,1,1,25.0,56,1:37:12.776,5832776,44,3,1:37.449,204.771,1
23269,964,3,131,6,1,1,1,1,25.0,53,1:26:43.333,5203333,31,5,1:36.049,217.651,1
23291,965,1,131,44,1,1,1,1,25.0,56,1:38:12.618,5892618,45,4,1:42.386,193.842,1
23313,966,1,131,44,1,1,1,1,25.0,71,1:40:31.402,6031402,66,4,1:22.596,187.592,1
23335,967,1,131,44,1,1,1,1,25.0,71,3:01:01.335,10861335,44,3,1:25.639,181.137,1
23357,968,1,131,44,1,1,1,1,25.0,55,1:38:04.013,5884013,37,5,1:45.137,190.174,1
23379,969,20,6,5,2,1,1,1,25.0,57,1:24:11.672,5051672,53,3,1:26.638,220.351,1
23399,970,1,131,44,1,1,1,1,25.0,56,1:37:36.158,5856158,44,1,1:35.378,205.745,1
23419,971,20,6,5,3,1,1,1,25.0,57,1:33:53.374,5633374,36,4,1:33.826,207.652,1
23439,972,822,131,77,3,1,1,1,25.0,52,1:28:08.743,5288743,49,3,1:37.367,216.221,1
23459,973,1,131,44,1,1,1,1,25.0,66,1:35:56.497,5756497,64,1,1:23.593,200.471,1
23479,974,20,6,5,2,1,1,1,25.0,78,1:44:44.340,6284340,38,2,1:15.238,159.669,1
23499,975,1,131,44,1,1,1,1,25.0,70,1:33:05.154,5585154,64,1,1:14.551,210.588,1
23519,976,817,9,3,10,1,1,1,25.0,51,2:03:55.573,7435573,46,4,1:44.882,206.048,1
23542,977,822,131,77,1,1,1,1,25.0,71,1:21:48.523,4908523,51,5,1:07.847,229.115,1
23562,978,1,131,44,1,1,1,1,25.0,51,1:21:27.430,4887430,48,1,1:30.621,234.025,1
23582,979,20,6,5,1,1,1,1,25.0,70,1:39:46.713,5986713,69,4,1:20.807,195.176,1
23602,980,1,131,44,1,1,1,1,25.0,44,1:24:42.820,5082820,35,2,1:46.603,236.526,1
23622,981,1,131,44,1,1,1,1,25.0,53,1:15:32.312,4532312,50,2,1:23.488,249.793,1
23642,982,1,131,44,5,1,1,1,25.0,58,2:03:23.544,7403544,55,1,1:45.008,173.643,1
23662,983,830,9,33,3,1,1,1,25.0,56,1:30:01.290,5401290,50,4,1:34.467,211.235,1
23682,984,1,131,44,1,1,1,1,25.0,53,1:27:31.194,5251194,43,6,1:33.780,222.917,1
23702,985,1,131,44,1,1,1,1,25.0,56,1:33:50.991,5630991,48,5,1:38.776,200.927,1
23722,986,830,9,33,2,1,1,1,25.0,71,1:36:26.552,5786552,65,2,1:18.892,196.400,1
23742,987,20,6,5,2,1,1,1,25.0,71,1:31:26.262,5486262,63,7,1:12.539,213.849,1
23762,988,822,131,77,1,1,1,1,25.0,55,1:34:14.062,5654062,52,1,1:40.650,198.652,1
23782,989,20,6,5,3,1,1,1,25.0,58,1:29:33.283,5373283,53,4,1:26.469,220.782,1
23802,990,20,6,5,1,1,1,1,25.0,57,1:32:01.940,5521940,21,7,1:34.453,206.274,1
23822,991,817,9,3,6,1,1,1,25.0,56,1:35:36.380,5736380,55,1,1:35.785,204.871,1
23842,992,1,131,44,2,1,1,1,25.0,51,1:43:44.291,6224291,35,2,1:45.412,205.012,1
23862,993,1,131,44,1,1,1,1,25.0,66,1:35:29.972,5729972,64,3,1:19.133,211.770,1
23882,994,817,9,3,1,1,1,1,25.0,78,1:42:54.807,6174807,13,5,1:15.562,158.984,1
23902,995,20,6,5,1,1,1,1,25.0,68,1:28:31.377,5311377,57,2,1:13.964,212.260,1
23922,996,1,131,44,1,1,1,1,25.0,53,1:30:11.385,5411385,49,5,1:34.509,222.531,1
23942,997,830,9,33,4,1,1,1,25.0,71,1:21:56.024,4916024,70,4,1:07.442,230.491,1
23962,998,20,6,5,2,1,1,1,25.0,52,1:27:29.784,5249784,47,1,1:30.696,233.831,1
23983,999,1,131,44,14,1,1,1,25.0,67,1:32:29.845,5549845,66,1,1:15.545,217.968,1
24003,1000,1,131,44,1,1,1,1,25.0,70,1:37:16.427,5836427,63,4,1:21.107,194.454,1
24023,1001,20,6,5,2,1,1,1,25.0,44,1:23:34.476,5014476,25,2,1:46.644,236.435,1
24043,1002,1,131,44,3,1,1,1,25.0,53,1:16:54.484,4614484,30,1,1:22.497,252.794,1
24063,1003,1,131,44,1,1,1,1,25.0,61,1:51:11.611,6671611,56,2,1:42.913,177.108,1
24083,1004,1,131,44,2,1,1,1,25.0,53,1:27:25.181,5245181,50,2,1:35.916,219.492,1
24103,1005,1,131,44,1,1,1,1,25.0,53,1:27:17.062,5237062,51,2,1:32.785,225.307,1
24123,1006,8,6,7,2,1,1,1,25.0,56,1:34:18.643,5658643,45,5,1:38.482,201.527,1
24143,1007,830,9,33,2,1,1,1,25.0,71,1:38:28.851,5908851,66,2,1:19.186,195.670,1
24163,1008,1,131,44,1,1,1,1,25.0,71,1:27:09.066,5229066,70,7,1:11.795,216.065,1
24183,1009,1,131,44,1,1,1,1,25.0,55,1:39:40.382,5980382,53,5,1:41.357,197.267,1
24203,1010,822,131,77,2,1,1,1,26.0,58,1:25:27.325,5127325,57,1,1:25.580,223.075,1
24223,1011,1,131,44,3,1,1,1,25.0,57,1:34:21.295,5661295,36,2,1:33.528,208.314,1
24243,1012,1,131,44,2,1,1,1,25.0,56,1:32:06.350,5526350,47,5,1:35.892,204.642,1
24263,1013,822,131,77,1,1,1,1,25.0,51,1:31:52.942,5512942,50,2,1:44.024,207.748,1
24283,1014,1,131,44,2,1,1,1,26.0,66,1:35:50.443,5750443,54,1,1:18.492,213.499,1
24306,1015,1,131,44,1,1,1,1,25.0,78,1:43:28.437,6208437,9,6,1:16.167,157.721,1
24326,1016,1,131,44,2,1,1,1,25.0,70,1:29:07.084,5347084,62,4,1:14.813,209.851,1
24346,1017,1,131,44,1,1,1,1,25.0,53,1:24:31.198,5071198,53,2,1:32.764,226.717,1
24366,1018,830,9,33,2,1,1,1,26.0,71,1:22:01.822,4921822,60,1,1:07.475,230.378,1
24386,1019,1,131,44,2,1,1,1,26.0,52,1:21:08.452,4868452,52,1,1:27.369,242.735,1
24406,1020,830,9,33,2,1,1,1,26.0,64,1:44:31.275,6271275,61,1,1:16.645,214.839,1
24426,1021,1,131,44,3,1,1,1,25.0,70,1:35:03.796,5703796,60,2,1:18.528,200.840,1
24446,1022,844,6,16,1,1,1,1,25.0,44,1:23:45.710,5025710,23,4,1:46.664,236.390,1
24466,1023,844,6,16,1,1,1,1,25.0,53,1:15:26.665,4526665,47,4,1:23.009,251.235,1
24486,1024,20,6,5,3,1,1,1,25.0,61,1:58:33.667,7113667,57,5,1:44.802,173.916,1
24506,1025,1,131,44,2,1,1,1,26.0,53,1:33:38.992,5618992,51,1,1:35.761,219.847,1
24526,1026,822,131,77,3,1,1,1,25.0,52,1:21:46.755,4906755,49,4,1:31.862,227.571,1
24546,1027,1,131,44,3,1,1,1,25.0,71,1:36:48.904,5808904,66,4,1:19.461,194.993,1
24626,1031,822,131,77,1,1,1,1,25.0,71,1:30:55.739,5455739,68,2,1:07.657,229.758,1
24566,1028,822,131,77,1,1,1,1,25.0,56,1:33:55.653,5635653,37,2,1:36.957,204.696,1
24586,1029,830,9,33,1,1,1,1,25.0,71,1:33:14.678,5594678,61,2,1:10.862,218.909,1
24606,1030,1,131,44,1,1,1,1,26.0,55,1:34:05.715,5645715,53,1,1:39.283,201.387,1
24646,1032,1,131,44,1,1,1,1,25.0,71,1:22:50.683,4970683,68,3,1:06.719,232.989,1
24666,1033,1,131,44,1,1,1,1,26.0,70,1:36:12.473,5772473,70,1,1:16.627,205.823,1
24686,1034,1,131,44,1,1,1,1,25.0,52,1:28:01.283,5281283,45,3,1:29.238,237.652,1
24706,1035,830,9,33,4,1,1,1,25.0,52,1:19:41.993,4781993,46,2,1:29.465,237.049,1
24726,1036,1,131,44,1,1,1,1,25.0,66,1:31:45.279,5505279,63,2,1:19.822,209.942,1
24746,1037,1,131,44,1,1,1,1,25.0,44,1:24:08.761,5048761,28,2,1:47.758,233.990,1
24766,1038,842,213,10,10,1,1,1,25.0,53,1:47:06.056,6426056,34,6,1:24.037,248.162,1
24786,1039,1,131,44,1,1,1,1,26.0,59,2:19:35.060,8375060,58,1,1:18.833,239.518,1
24806,1040,822,131,77,3,1,1,1,26.0,53,1:34:00.364,5640364,51,1,1:37.030,216.972,1
24826,1041,1,131,44,2,1,1,1,25.0,60,1:35:49.641,5749641,58,2,1:28.145,210.253,1
24846,1042,1,131,44,1,1,1,1,26.0,66,1:29:56.828,5396828,63,1,1:18.750,212.708,1
24866,1043,1,131,44,2,1,1,1,26.0,63,1:28:32.430,5312430,63,1,1:15.484,234.121,1
24886,1044,1,131,44,6,1,1,1,25.0,58,1:42:19.313,6139313,56,6,1:39.413,193.302,1
24906,1045,1,131,44,1,1,1,1,25.0,57,2:59:47.515,10787515,38,3,1:32.864,209.803,1
24926,1046,815,211,11,5,1,1,1,25.0,87,1:31:15.114,5475114,69,3,0:56.789,224.599,1
24946,1047,830,9,33,1,1,1,1,25.0,55,1:36:28.645,5788645,14,2,1:40.958,198.046,1
24966,1052,1,131,44,2,1,1,1,25.0,56,1:32:03.897,5523897,44,4,1:34.015,207.235,1
24986,1053,830,9,33,3,1,1,1,25.0,63,2:02:34.598,7354598,60,2,1:17.524,227.960,1
25006,1054,1,131,44,2,1,1,1,25.0,66,1:34:31.421,5671421,47,4,1:20.933,206.971,1
25026,1055,1,131,44,1,1,1,1,25.0,66,1:33:07.680,5587680,54,5,1:20.665,208.640,1
25046,1056,830,9,33,2,1,1,1,25.0,78,1:38:56.820,5936820,58,6,1:14.649,160.929,1
25066,1057,815,9,11,6,1,1,1,25.0,51,2:13:36.410,8016410,45,2,1:44.687,206.432,1
25086,1059,830,9,33,1,1,1,1,26.0,53,1:27:25.770,5245770,35,1,1:36.404,218.156,1
25106,1058,830,9,33,1,1,1,1,25.0,71,1:22:18.925,4938925,68,3,1:08.017,228.542,1
25126,1060,830,9,33,1,1,1,1,26.0,71,1:23:54.543,5034543,62,1,1:06.200,234.815,1
25146,1061,1,131,44,2,1,1,1,25.0,52,1:58:23.284,7103284,45,2,1:29.699,236.430,1
25166,1062,839,214,31,8,1,1,1,25.0,70,2:04:43.199,7483199,54,5,1:21.421,193.704,1
25186,1063,830,9,33,1,1,1,1,12.5,1,3:27.071,207071,\N,0,\N,\N,1
25206,1064,830,9,33,1,1,1,1,25.0,72,1:30:05.395,5405395,60,3,1:13.275,209.244,1
25226,1065,817,1,3,2,1,1,1,26.0,53,1:21:54.365,4914365,53,1,1:24.812,245.894,1
25246,1066,1,131,44,4,1,1,1,25.0,53,1:30:41.001,5441001,43,2,1:37.575,215.760,1
25266,1067,822,131,77,1,1,1,1,26.0,58,1:31:04.103,5464103,58,1,1:30.432,212.500,1
25286,1069,830,9,33,1,1,1,1,25.0,56,1:34:36.552,5676552,52,2,1:39.096,200.278,1
25306,1070,830,9,33,3,1,1,1,25.0,71,1:38:39.086,5919086,52,2,1:18.999,196.134,1
25326,1071,1,131,44,10,1,1,1,25.0,71,1:32:22.851,5542851,46,2,1:11.982,215.503,1
25346,1051,1,131,44,1,1,1,1,25.0,57,1:24:28.471,5068471,50,2,1:25.084,227.633,1
25366,1072,1,131,44,1,1,1,1,26.0,50,2:06:15.118,7575118,47,1,1:30.734,244.962,1
25386,1073,830,9,33,1,1,1,1,26.0,58,1:30:17.345,5417345,39,1,1:26.103,220.800,1
25406,1074,844,6,16,1,1,1,1,26.0,57,1:37:33.584,5853584,51,1,1:34.570,206.018,1
25426,1075,830,9,1,4,1,1,1,25.0,50,1:24:19.293,5059293,50,2,1:31.772,242.191,1
25446,1076,844,6,16,1,1,1,1,26.0,58,1:27:46.548,5266548,58,1,1:20.260,236.740,1
25466,1077,830,9,1,1,1,1,1,26.0,63,1:32:07.986,5527986,55,1,1:18.446,225.281,1
25486,1078,830,9,1,3,1,1,1,26.0,57,1:34:24.258,5664258,54,1,1:31.361,213.255,1
25506,1079,830,9,1,2,1,1,1,25.0,66,1:37:20.475,5840475,46,4,1:25.456,196.943,1
25526,1080,815,9,11,3,1,1,1,25.0,64,1:56:30.265,6990265,46,4,1:16.028,158.010,1
25546,1081,830,9,1,3,1,1,1,25.0,51,1:34:05.941,5645941,50,2,1:46.050,203.779,1
25566,1082,830,9,1,1,1,1,1,25.0,70,1:36:21.757,5781757,64,2,1:15.839,207.012,1
25586,1083,832,6,55,1,1,1,1,25.0,52,2:17:50.311,8270311,44,2,1:30.813,233.530,1
25606,1084,844,6,16,2,1,1,1,25.0,71,1:24:24.312,5064312,62,2,1:07.583,230.010,1
25626,1085,830,9,1,2,1,1,1,25.0,53,1:30:02.112,5402112,30,2,1:37.491,215.724,1
25646,1086,830,9,1,10,1,1,1,25.0,70,1:39:35.912,5975912,45,6,1:22.126,192.041,1
